seed,config,model,dataset,tokens_trained,layer,expert,count
43,small,deepseekv4_no_hash,tiny_shakespeare,20480,0,0,263
43,small,deepseekv4_no_hash,tiny_shakespeare,20480,0,1,271
43,small,deepseekv4_no_hash,tiny_shakespeare,20480,0,2,287
43,small,deepseekv4_no_hash,tiny_shakespeare,20480,0,3,203
43,small,deepseekv4_no_hash,tiny_shakespeare,20480,1,0,294
43,small,deepseekv4_no_hash,tiny_shakespeare,20480,1,1,212
43,small,deepseekv4_no_hash,tiny_shakespeare,20480,1,2,317
43,small,deepseekv4_no_hash,tiny_shakespeare,20480,1,3,201
43,small,deepseekv4_no_hash,tiny_shakespeare,25600,0,0,243
43,small,deepseekv4_no_hash,tiny_shakespeare,25600,0,1,264
43,small,deepseekv4_no_hash,tiny_shakespeare,25600,0,2,299
43,small,deepseekv4_no_hash,tiny_shakespeare,25600,0,3,218
43,small,deepseekv4_no_hash,tiny_shakespeare,25600,1,0,275
43,small,deepseekv4_no_hash,tiny_shakespeare,25600,1,1,292
43,small,deepseekv4_no_hash,tiny_shakespeare,25600,1,2,251
43,small,deepseekv4_no_hash,tiny_shakespeare,25600,1,3,206
43,small,deepseekv4_no_hash,tiny_shakespeare,30720,0,0,227
43,small,deepseekv4_no_hash,tiny_shakespeare,30720,0,1,222
43,small,deepseekv4_no_hash,tiny_shakespeare,30720,0,2,292
43,small,deepseekv4_no_hash,tiny_shakespeare,30720,0,3,283
43,small,deepseekv4_no_hash,tiny_shakespeare,30720,1,0,273
43,small,deepseekv4_no_hash,tiny_shakespeare,30720,1,1,242
43,small,deepseekv4_no_hash,tiny_shakespeare,30720,1,2,239
43,small,deepseekv4_no_hash,tiny_shakespeare,30720,1,3,270
43,small,deepseekv4_no_hash,tiny_shakespeare,35840,0,0,259
43,small,deepseekv4_no_hash,tiny_shakespeare,35840,0,1,190
43,small,deepseekv4_no_hash,tiny_shakespeare,35840,0,2,295
43,small,deepseekv4_no_hash,tiny_shakespeare,35840,0,3,280
43,small,deepseekv4_no_hash,tiny_shakespeare,35840,1,0,281
43,small,deepseekv4_no_hash,tiny_shakespeare,35840,1,1,308
43,small,deepseekv4_no_hash,tiny_shakespeare,35840,1,2,221
43,small,deepseekv4_no_hash,tiny_shakespeare,35840,1,3,214
43,small,deepseekv4_no_hash,tiny_shakespeare,40960,0,0,247
43,small,deepseekv4_no_hash,tiny_shakespeare,40960,0,1,242
43,small,deepseekv4_no_hash,tiny_shakespeare,40960,0,2,303
43,small,deepseekv4_no_hash,tiny_shakespeare,40960,0,3,232
43,small,deepseekv4_no_hash,tiny_shakespeare,40960,1,0,261
43,small,deepseekv4_no_hash,tiny_shakespeare,40960,1,1,279
43,small,deepseekv4_no_hash,tiny_shakespeare,40960,1,2,245
43,small,deepseekv4_no_hash,tiny_shakespeare,40960,1,3,239
43,small,deepseekv4_no_hash,tiny_shakespeare,46080,0,0,233
43,small,deepseekv4_no_hash,tiny_shakespeare,46080,0,1,216
43,small,deepseekv4_no_hash,tiny_shakespeare,46080,0,2,273
43,small,deepseekv4_no_hash,tiny_shakespeare,46080,0,3,302
43,small,deepseekv4_no_hash,tiny_shakespeare,46080,1,0,260
43,small,deepseekv4_no_hash,tiny_shakespeare,46080,1,1,281
43,small,deepseekv4_no_hash,tiny_shakespeare,46080,1,2,260
43,small,deepseekv4_no_hash,tiny_shakespeare,46080,1,3,223
43,small,deepseekv4_no_hash,tiny_shakespeare,51200,0,0,234
43,small,deepseekv4_no_hash,tiny_shakespeare,51200,0,1,229
43,small,deepseekv4_no_hash,tiny_shakespeare,51200,0,2,280
43,small,deepseekv4_no_hash,tiny_shakespeare,51200,0,3,281
43,small,deepseekv4_no_hash,tiny_shakespeare,51200,1,0,261
43,small,deepseekv4_no_hash,tiny_shakespeare,51200,1,1,291
43,small,deepseekv4_no_hash,tiny_shakespeare,51200,1,2,179
43,small,deepseekv4_no_hash,tiny_shakespeare,51200,1,3,293
43,small,deepseekv4_no_shared,tiny_shakespeare,5120,0,0,248
43,small,deepseekv4_no_shared,tiny_shakespeare,5120,0,1,254
43,small,deepseekv4_no_shared,tiny_shakespeare,5120,0,2,217
43,small,deepseekv4_no_shared,tiny_shakespeare,5120,0,3,305
43,small,deepseekv4_no_shared,tiny_shakespeare,5120,1,0,227
43,small,deepseekv4_no_shared,tiny_shakespeare,5120,1,1,220
43,small,deepseekv4_no_shared,tiny_shakespeare,5120,1,2,407
43,small,deepseekv4_no_shared,tiny_shakespeare,5120,1,3,170
43,small,deepseekv4_no_shared,tiny_shakespeare,10240,0,0,268
43,small,deepseekv4_no_shared,tiny_shakespeare,10240,0,1,247
43,small,deepseekv4_no_shared,tiny_shakespeare,10240,0,2,202
43,small,deepseekv4_no_shared,tiny_shakespeare,10240,0,3,307
43,small,deepseekv4_no_shared,tiny_shakespeare,10240,1,0,205
43,small,deepseekv4_no_shared,tiny_shakespeare,10240,1,1,230
43,small,deepseekv4_no_shared,tiny_shakespeare,10240,1,2,418
43,small,deepseekv4_no_shared,tiny_shakespeare,10240,1,3,171
43,small,deepseekv4_no_shared,tiny_shakespeare,15360,0,0,257
43,small,deepseekv4_no_shared,tiny_shakespeare,15360,0,1,248
43,small,deepseekv4_no_shared,tiny_shakespeare,15360,0,2,195
43,small,deepseekv4_no_shared,tiny_shakespeare,15360,0,3,324
43,small,deepseekv4_no_shared,tiny_shakespeare,15360,1,0,209
43,small,deepseekv4_no_shared,tiny_shakespeare,15360,1,1,187
43,small,deepseekv4_no_shared,tiny_shakespeare,15360,1,2,378
43,small,deepseekv4_no_shared,tiny_shakespeare,15360,1,3,250
43,small,deepseekv4_no_shared,tiny_shakespeare,20480,0,0,247
43,small,deepseekv4_no_shared,tiny_shakespeare,20480,0,1,263
43,small,deepseekv4_no_shared,tiny_shakespeare,20480,0,2,194
43,small,deepseekv4_no_shared,tiny_shakespeare,20480,0,3,320
43,small,deepseekv4_no_shared,tiny_shakespeare,20480,1,0,275
43,small,deepseekv4_no_shared,tiny_shakespeare,20480,1,1,173
43,small,deepseekv4_no_shared,tiny_shakespeare,20480,1,2,362
43,small,deepseekv4_no_shared,tiny_shakespeare,20480,1,3,214
43,small,deepseekv4_no_shared,tiny_shakespeare,25600,0,0,253
43,small,deepseekv4_no_shared,tiny_shakespeare,25600,0,1,262
43,small,deepseekv4_no_shared,tiny_shakespeare,25600,0,2,199
43,small,deepseekv4_no_shared,tiny_shakespeare,25600,0,3,310
43,small,deepseekv4_no_shared,tiny_shakespeare,25600,1,0,299
43,small,deepseekv4_no_shared,tiny_shakespeare,25600,1,1,174
43,small,deepseekv4_no_shared,tiny_shakespeare,25600,1,2,327
43,small,deepseekv4_no_shared,tiny_shakespeare,25600,1,3,224
43,small,deepseekv4_no_shared,tiny_shakespeare,30720,0,0,266
43,small,deepseekv4_no_shared,tiny_shakespeare,30720,0,1,239
43,small,deepseekv4_no_shared,tiny_shakespeare,30720,0,2,202
43,small,deepseekv4_no_shared,tiny_shakespeare,30720,0,3,317
43,small,deepseekv4_no_shared,tiny_shakespeare,30720,1,0,332
43,small,deepseekv4_no_shared,tiny_shakespeare,30720,1,1,232
43,small,deepseekv4_no_shared,tiny_shakespeare,30720,1,2,242
43,small,deepseekv4_no_shared,tiny_shakespeare,30720,1,3,218
43,small,deepseekv4_no_shared,tiny_shakespeare,35840,0,0,269
43,small,deepseekv4_no_shared,tiny_shakespeare,35840,0,1,241
43,small,deepseekv4_no_shared,tiny_shakespeare,35840,0,2,188
43,small,deepseekv4_no_shared,tiny_shakespeare,35840,0,3,326
43,small,deepseekv4_no_shared,tiny_shakespeare,35840,1,0,272
43,small,deepseekv4_no_shared,tiny_shakespeare,35840,1,1,267
43,small,deepseekv4_no_shared,tiny_shakespeare,35840,1,2,262
43,small,deepseekv4_no_shared,tiny_shakespeare,35840,1,3,223
43,small,deepseekv4_no_shared,tiny_shakespeare,40960,0,0,272
43,small,deepseekv4_no_shared,tiny_shakespeare,40960,0,1,248
43,small,deepseekv4_no_shared,tiny_shakespeare,40960,0,2,186
43,small,deepseekv4_no_shared,tiny_shakespeare,40960,0,3,318
43,small,deepseekv4_no_shared,tiny_shakespeare,40960,1,0,312
43,small,deepseekv4_no_shared,tiny_shakespeare,40960,1,1,235
43,small,deepseekv4_no_shared,tiny_shakespeare,40960,1,2,247
43,small,deepseekv4_no_shared,tiny_shakespeare,40960,1,3,230
43,small,deepseekv4_no_shared,tiny_shakespeare,46080,0,0,267
43,small,deepseekv4_no_shared,tiny_shakespeare,46080,0,1,242
43,small,deepseekv4_no_shared,tiny_shakespeare,46080,0,2,187
43,small,deepseekv4_no_shared,tiny_shakespeare,46080,0,3,328
43,small,deepseekv4_no_shared,tiny_shakespeare,46080,1,0,249
43,small,deepseekv4_no_shared,tiny_shakespeare,46080,1,1,190
43,small,deepseekv4_no_shared,tiny_shakespeare,46080,1,2,313
43,small,deepseekv4_no_shared,tiny_shakespeare,46080,1,3,272
43,small,deepseekv4_no_shared,tiny_shakespeare,51200,0,0,279
43,small,deepseekv4_no_shared,tiny_shakespeare,51200,0,1,236
43,small,deepseekv4_no_shared,tiny_shakespeare,51200,0,2,208
43,small,deepseekv4_no_shared,tiny_shakespeare,51200,0,3,301
43,small,deepseekv4_no_shared,tiny_shakespeare,51200,1,0,259
43,small,deepseekv4_no_shared,tiny_shakespeare,51200,1,1,321
43,small,deepseekv4_no_shared,tiny_shakespeare,51200,1,2,244
43,small,deepseekv4_no_shared,tiny_shakespeare,51200,1,3,200
44,small,deepseekv4,tiny_shakespeare,5120,0,0,235
44,small,deepseekv4,tiny_shakespeare,5120,0,1,271
44,small,deepseekv4,tiny_shakespeare,5120,0,2,198
44,small,deepseekv4,tiny_shakespeare,5120,0,3,320
44,small,deepseekv4,tiny_shakespeare,5120,1,0,418
44,small,deepseekv4,tiny_shakespeare,5120,1,1,132
44,small,deepseekv4,tiny_shakespeare,5120,1,2,309
44,small,deepseekv4,tiny_shakespeare,5120,1,3,165
44,small,deepseekv4,tiny_shakespeare,10240,0,0,261
44,small,deepseekv4,tiny_shakespeare,10240,0,1,247
44,small,deepseekv4,tiny_shakespeare,10240,0,2,211
44,small,deepseekv4,tiny_shakespeare,10240,0,3,305
44,small,deepseekv4,tiny_shakespeare,10240,1,0,315
44,small,deepseekv4,tiny_shakespeare,10240,1,1,139
44,small,deepseekv4,tiny_shakespeare,10240,1,2,355
44,small,deepseekv4,tiny_shakespeare,10240,1,3,215
44,small,deepseekv4,tiny_shakespeare,15360,0,0,257
44,small,deepseekv4,tiny_shakespeare,15360,0,1,264
44,small,deepseekv4,tiny_shakespeare,15360,0,2,194
44,small,deepseekv4,tiny_shakespeare,15360,0,3,309
44,small,deepseekv4,tiny_shakespeare,15360,1,0,287
44,small,deepseekv4,tiny_shakespeare,15360,1,1,177
44,small,deepseekv4,tiny_shakespeare,15360,1,2,334
44,small,deepseekv4,tiny_shakespeare,15360,1,3,226
44,small,deepseekv4,tiny_shakespeare,20480,0,0,269
44,small,deepseekv4,tiny_shakespeare,20480,0,1,257
44,small,deepseekv4,tiny_shakespeare,20480,0,2,206
44,small,deepseekv4,tiny_shakespeare,20480,0,3,292
44,small,deepseekv4,tiny_shakespeare,20480,1,0,187
44,small,deepseekv4,tiny_shakespeare,20480,1,1,230
44,small,deepseekv4,tiny_shakespeare,20480,1,2,344
44,small,deepseekv4,tiny_shakespeare,20480,1,3,263
44,small,deepseekv4,tiny_shakespeare,25600,0,0,256
44,small,deepseekv4,tiny_shakespeare,25600,0,1,258
44,small,deepseekv4,tiny_shakespeare,25600,0,2,204
44,small,deepseekv4,tiny_shakespeare,25600,0,3,306
44,small,deepseekv4,tiny_shakespeare,25600,1,0,197
44,small,deepseekv4,tiny_shakespeare,25600,1,1,266
44,small,deepseekv4,tiny_shakespeare,25600,1,2,301
44,small,deepseekv4,tiny_shakespeare,25600,1,3,260
44,small,deepseekv4,tiny_shakespeare,30720,0,0,253
44,small,deepseekv4,tiny_shakespeare,30720,0,1,256
44,small,deepseekv4,tiny_shakespeare,30720,0,2,188
44,small,deepseekv4,tiny_shakespeare,30720,0,3,327
44,small,deepseekv4,tiny_shakespeare,30720,1,0,254
44,small,deepseekv4,tiny_shakespeare,30720,1,1,204
44,small,deepseekv4,tiny_shakespeare,30720,1,2,287
44,small,deepseekv4,tiny_shakespeare,30720,1,3,279
44,small,deepseekv4,tiny_shakespeare,35840,0,0,253
44,small,deepseekv4,tiny_shakespeare,35840,0,1,272
44,small,deepseekv4,tiny_shakespeare,35840,0,2,198
44,small,deepseekv4,tiny_shakespeare,35840,0,3,301
44,small,deepseekv4,tiny_shakespeare,35840,1,0,150
44,small,deepseekv4,tiny_shakespeare,35840,1,1,284
44,small,deepseekv4,tiny_shakespeare,35840,1,2,284
44,small,deepseekv4,tiny_shakespeare,35840,1,3,306
44,small,deepseekv4,tiny_shakespeare,40960,0,0,267
44,small,deepseekv4,tiny_shakespeare,40960,0,1,235
44,small,deepseekv4,tiny_shakespeare,40960,0,2,210
44,small,deepseekv4,tiny_shakespeare,40960,0,3,312
44,small,deepseekv4,tiny_shakespeare,40960,1,0,292
44,small,deepseekv4,tiny_shakespeare,40960,1,1,201
44,small,deepseekv4,tiny_shakespeare,40960,1,2,291
44,small,deepseekv4,tiny_shakespeare,40960,1,3,240
44,small,deepseekv4,tiny_shakespeare,46080,0,0,252
44,small,deepseekv4,tiny_shakespeare,46080,0,1,264
44,small,deepseekv4,tiny_shakespeare,46080,0,2,201
44,small,deepseekv4,tiny_shakespeare,46080,0,3,307
44,small,deepseekv4,tiny_shakespeare,46080,1,0,272
44,small,deepseekv4,tiny_shakespeare,46080,1,1,212
44,small,deepseekv4,tiny_shakespeare,46080,1,2,286
44,small,deepseekv4,tiny_shakespeare,46080,1,3,254
44,small,deepseekv4,tiny_shakespeare,51200,0,0,246
44,small,deepseekv4,tiny_shakespeare,51200,0,1,247
44,small,deepseekv4,tiny_shakespeare,51200,0,2,205
44,small,deepseekv4,tiny_shakespeare,51200,0,3,326
44,small,deepseekv4,tiny_shakespeare,51200,1,0,246
44,small,deepseekv4,tiny_shakespeare,51200,1,1,293
44,small,deepseekv4,tiny_shakespeare,51200,1,2,265
44,small,deepseekv4,tiny_shakespeare,51200,1,3,220
44,small,deepseekv4_no_hash,tiny_shakespeare,5120,0,0,189
44,small,deepseekv4_no_hash,tiny_shakespeare,5120,0,1,248
44,small,deepseekv4_no_hash,tiny_shakespeare,5120,0,2,376
44,small,deepseekv4_no_hash,tiny_shakespeare,5120,0,3,211
44,small,deepseekv4_no_hash,tiny_shakespeare,5120,1,0,316
44,small,deepseekv4_no_hash,tiny_shakespeare,5120,1,1,275
44,small,deepseekv4_no_hash,tiny_shakespeare,5120,1,2,290
44,small,deepseekv4_no_hash,tiny_shakespeare,5120,1,3,143
44,small,deepseekv4_no_hash,tiny_shakespeare,10240,0,0,169
44,small,deepseekv4_no_hash,tiny_shakespeare,10240,0,1,250
44,small,deepseekv4_no_hash,tiny_shakespeare,10240,0,2,410
44,small,deepseekv4_no_hash,tiny_shakespeare,10240,0,3,195
44,small,deepseekv4_no_hash,tiny_shakespeare,10240,1,0,269
44,small,deepseekv4_no_hash,tiny_shakespeare,10240,1,1,239
44,small,deepseekv4_no_hash,tiny_shakespeare,10240,1,2,357
44,small,deepseekv4_no_hash,tiny_shakespeare,10240,1,3,159
44,small,deepseekv4_no_hash,tiny_shakespeare,15360,0,0,168
44,small,deepseekv4_no_hash,tiny_shakespeare,15360,0,1,249
44,small,deepseekv4_no_hash,tiny_shakespeare,15360,0,2,392
44,small,deepseekv4_no_hash,tiny_shakespeare,15360,0,3,215
44,small,deepseekv4_no_hash,tiny_shakespeare,15360,1,0,261
44,small,deepseekv4_no_hash,tiny_shakespeare,15360,1,1,290
44,small,deepseekv4_no_hash,tiny_shakespeare,15360,1,2,298
44,small,deepseekv4_no_hash,tiny_shakespeare,15360,1,3,175
44,small,deepseekv4_no_hash,tiny_shakespeare,20480,0,0,173
44,small,deepseekv4_no_hash,tiny_shakespeare,20480,0,1,261
44,small,deepseekv4_no_hash,tiny_shakespeare,20480,0,2,396
44,small,deepseekv4_no_hash,tiny_shakespeare,20480,0,3,194
44,small,deepseekv4_no_hash,tiny_shakespeare,20480,1,0,206
44,small,deepseekv4_no_hash,tiny_shakespeare,20480,1,1,275
44,small,deepseekv4_no_hash,tiny_shakespeare,20480,1,2,339
44,small,deepseekv4_no_hash,tiny_shakespeare,20480,1,3,204
44,small,deepseekv4_no_hash,tiny_shakespeare,25600,0,0,214
44,small,deepseekv4_no_hash,tiny_shakespeare,25600,0,1,258
44,small,deepseekv4_no_hash,tiny_shakespeare,25600,0,2,356
44,small,deepseekv4_no_hash,tiny_shakespeare,25600,0,3,196
44,small,deepseekv4_no_hash,tiny_shakespeare,25600,1,0,228
44,small,deepseekv4_no_hash,tiny_shakespeare,25600,1,1,288
44,small,deepseekv4_no_hash,tiny_shakespeare,25600,1,2,282
44,small,deepseekv4_no_hash,tiny_shakespeare,25600,1,3,226
44,small,deepseekv4_no_hash,tiny_shakespeare,30720,0,0,284
44,small,deepseekv4_no_hash,tiny_shakespeare,30720,0,1,183
44,small,deepseekv4_no_hash,tiny_shakespeare,30720,0,2,297
44,small,deepseekv4_no_hash,tiny_shakespeare,30720,0,3,260
44,small,deepseekv4_no_hash,tiny_shakespeare,30720,1,0,245
44,small,deepseekv4_no_hash,tiny_shakespeare,30720,1,1,222
44,small,deepseekv4_no_hash,tiny_shakespeare,30720,1,2,268
44,small,deepseekv4_no_hash,tiny_shakespeare,30720,1,3,289
44,small,deepseekv4_no_hash,tiny_shakespeare,35840,0,0,222
44,small,deepseekv4_no_hash,tiny_shakespeare,35840,0,1,275
44,small,deepseekv4_no_hash,tiny_shakespeare,35840,0,2,259
44,small,deepseekv4_no_hash,tiny_shakespeare,35840,0,3,268
44,small,deepseekv4_no_hash,tiny_shakespeare,35840,1,0,185
44,small,deepseekv4_no_hash,tiny_shakespeare,35840,1,1,284
44,small,deepseekv4_no_hash,tiny_shakespeare,35840,1,2,269
44,small,deepseekv4_no_hash,tiny_shakespeare,35840,1,3,286
44,small,deepseekv4_no_hash,tiny_shakespeare,40960,0,0,294
44,small,deepseekv4_no_hash,tiny_shakespeare,40960,0,1,216
44,small,deepseekv4_no_hash,tiny_shakespeare,40960,0,2,246
44,small,deepseekv4_no_hash,tiny_shakespeare,40960,0,3,268
44,small,deepseekv4_no_hash,tiny_shakespeare,40960,1,0,253
44,small,deepseekv4_no_hash,tiny_shakespeare,40960,1,1,223
44,small,deepseekv4_no_hash,tiny_shakespeare,40960,1,2,275
44,small,deepseekv4_no_hash,tiny_shakespeare,40960,1,3,273
44,small,deepseekv4_no_hash,tiny_shakespeare,46080,0,0,250
44,small,deepseekv4_no_hash,tiny_shakespeare,46080,0,1,262
44,small,deepseekv4_no_hash,tiny_shakespeare,46080,0,2,233
44,small,deepseekv4_no_hash,tiny_shakespeare,46080,0,3,279
44,small,deepseekv4_no_hash,tiny_shakespeare,46080,1,0,236
44,small,deepseekv4_no_hash,tiny_shakespeare,46080,1,1,224
44,small,deepseekv4_no_hash,tiny_shakespeare,46080,1,2,276
44,small,deepseekv4_no_hash,tiny_shakespeare,46080,1,3,288
44,small,deepseekv4_no_hash,tiny_shakespeare,51200,0,0,259
44,small,deepseekv4_no_hash,tiny_shakespeare,51200,0,1,271
44,small,deepseekv4_no_hash,tiny_shakespeare,51200,0,2,249
44,small,deepseekv4_no_hash,tiny_shakespeare,51200,0,3,245
44,small,deepseekv4_no_hash,tiny_shakespeare,51200,1,0,253
44,small,deepseekv4_no_hash,tiny_shakespeare,51200,1,1,229
44,small,deepseekv4_no_hash,tiny_shakespeare,51200,1,2,257
44,small,deepseekv4_no_hash,tiny_shakespeare,51200,1,3,285
44,small,deepseekv4_no_shared,tiny_shakespeare,5120,0,0,235
44,small,deepseekv4_no_shared,tiny_shakespeare,5120,0,1,271
44,small,deepseekv4_no_shared,tiny_shakespeare,5120,0,2,198
44,small,deepseekv4_no_shared,tiny_shakespeare,5120,0,3,320
44,small,deepseekv4_no_shared,tiny_shakespeare,5120,1,0,254
44,small,deepseekv4_no_shared,tiny_shakespeare,5120,1,1,360
44,small,deepseekv4_no_shared,tiny_shakespeare,5120,1,2,191
44,small,deepseekv4_no_shared,tiny_shakespeare,5120,1,3,219
44,small,deepseekv4_no_shared,tiny_shakespeare,10240,0,0,261
44,small,deepseekv4_no_shared,tiny_shakespeare,10240,0,1,247
44,small,deepseekv4_no_shared,tiny_shakespeare,10240,0,2,211
44,small,deepseekv4_no_shared,tiny_shakespeare,10240,0,3,305
44,small,deepseekv4_no_shared,tiny_shakespeare,10240,1,0,224
44,small,deepseekv4_no_shared,tiny_shakespeare,10240,1,1,268
44,small,deepseekv4_no_shared,tiny_shakespeare,10240,1,2,201
44,small,deepseekv4_no_shared,tiny_shakespeare,10240,1,3,331
44,small,deepseekv4_no_shared,tiny_shakespeare,15360,0,0,257
44,small,deepseekv4_no_shared,tiny_shakespeare,15360,0,1,264
44,small,deepseekv4_no_shared,tiny_shakespeare,15360,0,2,194
44,small,deepseekv4_no_shared,tiny_shakespeare,15360,0,3,309
44,small,deepseekv4_no_shared,tiny_shakespeare,15360,1,0,126
44,small,deepseekv4_no_shared,tiny_shakespeare,15360,1,1,388
44,small,deepseekv4_no_shared,tiny_shakespeare,15360,1,2,171
44,small,deepseekv4_no_shared,tiny_shakespeare,15360,1,3,339
44,small,deepseekv4_no_shared,tiny_shakespeare,20480,0,0,269
44,small,deepseekv4_no_shared,tiny_shakespeare,20480,0,1,257
44,small,deepseekv4_no_shared,tiny_shakespeare,20480,0,2,206
44,small,deepseekv4_no_shared,tiny_shakespeare,20480,0,3,292
44,small,deepseekv4_no_shared,tiny_shakespeare,20480,1,0,143
44,small,deepseekv4_no_shared,tiny_shakespeare,20480,1,1,377
44,small,deepseekv4_no_shared,tiny_shakespeare,20480,1,2,195
44,small,deepseekv4_no_shared,tiny_shakespeare,20480,1,3,309
44,small,deepseekv4_no_shared,tiny_shakespeare,25600,0,0,256
44,small,deepseekv4_no_shared,tiny_shakespeare,25600,0,1,258
44,small,deepseekv4_no_shared,tiny_shakespeare,25600,0,2,204
44,small,deepseekv4_no_shared,tiny_shakespeare,25600,0,3,306
44,small,deepseekv4_no_shared,tiny_shakespeare,25600,1,0,191
